Time,P (deg/s),Q (deg/s),R (deg/s),P dot (deg/s^2),Q dot (deg/s^2),R dot (deg/s^2),P_{inertial} (deg/s),Q_{inertial} (deg/s),R_{inertial} (deg/s),q bar (psf),Reynolds Number,V_{Total} (ft/s),V_{Inertial} (ft/s),UBody,VBody,WBody,UdotBody,VdotBody,WdotBody,UdotBody_i,VdotBody_i,WdotBody_i,BodyAccel_X,BodyAccel_Y,BodyAccel_Z,Aero V_{X Body} (ft/s),Aero V_{Y Body} (ft/s),Aero V_{Z Body} (ft/s),V_{X_{inertial}} (ft/s),V_{Y_{inertial}} (ft/s),V_{Z_{inertial}} (ft/s),V_{X_{ecef}} (ft/s),V_{Y_{ecef}} (ft/s),V_{Z_{ecef}} (ft/s),V_{North} (ft/s),V_{East} (ft/s),V_{Down} (ft/s),I_{xx},I_{xy},I_{xz},I_{yx},I_{yy},I_{yz},I_{zx},I_{zy},I_{zz},Mass,Weight,X_{cg},Y_{cg},Z_{cg},Altitude ASL (ft),Altitude AGL (ft),Phi (deg),Theta (deg),Psi (deg),Q(1)_{LOCAL},Q(2)_{LOCAL},Q(3)_{LOCAL},Q(4)_{LOCAL},Q(1)_{ECEF},Q(2)_{ECEF},Q(3)_{ECEF},Q(4)_{ECEF},Q(1)_{ECI},Q(2)_{ECI},Q(3)_{ECI},Q(4)_{ECI},Alpha (deg),Beta (deg),Latitude (deg),Latitude Geodetic (deg),Longitude (deg),X_{ECI} (ft),Y_{ECI} (ft),Z_{ECI} (ft),X_{ECEF} (ft),Y_{ECEF} (ft),Z_{ECEF} (ft),Earth Position Angle (deg),Distance AGL (ft),Terrain Elevation (ft),navigation/actual-heading-rad,propulsion/tank[0]/contents-volume-gal,propulsion/tank[1]/contents-volume-gal,systems/mixture-cmd-norm,guidance/wp-heading-rad,guidance/wp-distance,guidance/wp-heading-deg,guidance/selected_target_heading,guidance/angle-to-heading-rad,ap/roll-control-autopilot-on,ap/roll-autopilot-windup-trigger,ap/limited-roll-angle-rad,ap/roll-attitude-selector,ap/limited-roll-angle-error,ap/roll-rate-pid-control,ap/total-limited-roll-rate,ap/roll-rate-saturation,ap/limited-roll-rate-error,ap/roll-command-pid-control,ap/roll-cmd-smoother,ap/roll-cmd-norm-output,ap/roll-command-selector-steering,fcs/attitude/sensor/phi-rad,fcs/wing-leveler-ap-on-off,fcs/roll-ap-error-pid,fcs/roll-ap-autoswitch,fcs/heading-true-degrees,fcs/heading-error,fcs/heading-error-bias-switch,fcs/heading-corrected,fcs/heading-command,fcs/heading-roll-error-lag,fcs/heading-roll-error,fcs/heading-roll-error-switch,fcs/heading-pi-controller,fcs/roll-command-selector,fcs/altitude-error,fcs/alt-error-lag,fcs/hdot-command,fcs/hdot-error,fcs/ap-alt-hold-switch,fcs/windup-trigger,fcs/altitude-hold-pid,fcs/elevator,fcs/pitch-trim-sum,fcs/elevator-control,fcs/elevator-actuator,fcs/roll-trim-sum,fcs/left-aileron-control,fcs/left-aileron-actuator,fcs/right-aileron-control,fcs/right-aileron-actuator,fcs/delta-aileron-pos,fcs/effective-aileron-pos,fcs/yaw-trim-sum,fcs/rudder-control,fcs/flaps-control,fcs/flap-position-normalizer,IO320 Power Available (engine 0 in ft-lbs/sec),IO320 HP (engine 0),IO320 equivalent ratio (engine 0),IO320 MAP (engine 0 in inHg),Fixed-Pitch 75-inch Two-Blade Propeller Torque (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Pitch (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller PFactor Yaw (engine 0),Fixed-Pitch 75-inch Two-Blade Propeller Thrust (engine 0 in lbs),Fixed-Pitch 75-inch Two-Blade Propeller RPM (engine 0),Fuel Tank 0,Fuel Tank 1,/fdm/jsbsim/position/vrp-gc-latitude_deg,/fdm/jsbsim/position/vrp-longitude_deg,/fdm/jsbsim/position/vrp-radius-ft,velocities/pi-deg_sec
24.5,18.61784614419305,0.2580885513893847,-0.6994354084437227,-23.43564739508033,0.3017555756916153,-0.7393280050854795,18.61853866476687,0.2539838222579762,-0.6990777529291603,27.45009519,4528446.209,163.139959396,1687.45618521,163.081943100104,1.645531528259287,4.027208997922029,-0.4235638647500509,5.723601631000014,-0.260376834167765,0.1129398903459702,0.02920259568660591,-2.484889587980592,-0.7629274586347199,-0.4210213226236122,-32.38085162593905,163.0819431001039,1.645531528259317,4.027208997922038,-9.403785859343566,1687.233360798615,25.75911525619391,-6.104235899542958,160.977801689953,25.7591152561939,25.75914690864633,160.9789394389655,6.074023318494326,   2095.1812,-10.78121902, 13.55730524,-10.78121902, 1504.973816, 3.984070057, 13.55730524, 3.984070057, 3149.908967,77.07484174,2479.809735,45.48932351044829,4.22774370646645,35.42517678552557,4765.4081796296,4765.4081796278,5.093255881049755,-0.6734884676006888,80.45845829465867,0.7625308170537759,0.03771414152233046,0.02421339188741604,0.6453976357454687,0.5562656759442431,-0.4296496025507531,-0.5221108491684304,0.4830838208581348,0.5558339229736521,-0.4291830378784801,-0.5224944399596982,0.4835805313288785,1.4145967873803,0.57793081937739,0.00029657347273464,0.00029857177055312,0.01070555268917,20930370.97800757,41304.36831070157,108.3396533974325,20930411.3679976,3910.787604565659,108.3396533974325,0.10236281623989,4765.4081796278,0,1.40726501,19.6825557,19.6825557,0.839106466,-1.59849197,3911.39724,-91.59359,-1.59849197,-3.00575698,0,1,-0.523,0,-0.0888940848,-0.174,0.348,0,-0.502180885,-1.25545221,-1.2642213,0,0,-0.0521554688,-1,10.0261081,0,80.464385,-80.464385,0,-30,-0.5235,-0.523499632,-0.612393717,0,0,0,-100,-100,-8.76421427,-2.69019096,0,0,0,-0,0.149486402,0.0599963673,0.0733827017,0.0981245062,0.0256840895,0.0281840895,-0.0342454527,-0.0367454527,0.0649295421,0.0324647711,0.00258596343,0.000722000989,0,0,23269.2,42.3077,1.5487,11.5224,119.68,0.791646,2.32446,121.299,1856.69,129.905,129.905,0.000297570176084075908,0.0107060628162259034,20930412.0172885172,18.6185386647668736
24.6,15.72021138301828,0.3005244803355287,-0.7292501455124292,-33.87408230227044,0.5598840462023782,0.2714746297517905,15.72090885996227,0.2964333655380368,-0.7287678498760902,27.43748129,4527431.855,163.100976352,1687.45998272,163.0361677672036,2.264296085717056,4.001181060391032,-0.4936055150927499,6.551539328724784,-0.2216495126560467,-0.07967914184315106,0.1310678299509052,-3.434994897298149,-0.8018342101849945,-0.4337594686514294,-32.27532297833287,163.0361677672035,2.264296085717087,4.00118106039104,-9.402147476110434,1687.241684707877,25.46154559055995,-6.089105091176995,160.9862136401314,25.46154559055995,25.46157791008964,160.9873532219856,6.058765531496357, 2095.179202,-10.78121745, 13.55731416,-10.78121745, 1504.973679, 3.984085073, 13.55731416, 3.984085073, 3149.907054,77.07482041,2479.809049,45.48932281556499,4.227744876584757,35.42517014998154,4764.8017016351,4764.8017016359,6.831910388481274,-0.6385278507615466,80.3895920391849,0.7622713739982316,0.04910290656511596,0.03420567560361557,0.644485243202826,0.5631469400145114,-0.4209518993925415,-0.5148611855798689,0.4904925911095862,0.5627067759613856,-0.4204899356121659,-0.515238542878707,0.4909974972117948,1.4058523463793,0.79545064581029,0.00030358632854731,0.00030563187871118,0.010749620652543,20930370.03787252,41473.09197809632,110.9014786612598,20930410.75849202,3926.885720164282,110.9014786612598,0.10278062365311,4764.8017016359,0,1.40606307,19.6825037,19.6825037,0.839125471,-1.59903036,3927.55713,-91.6244398,-1.59903036,-3.00509343,0,1,-0.523,0,-0.11923933,-0.174,0.348,0,-0.453218844,-1.13304711,-1.14713681,0,0,-0.0628933594,-1,10.7109733,0,80.3955136,-80.3955136,0,-30,-0.5235,-0.52349965,-0.642738981,0,0,0,-100,-100,-8.76463881,-2.70587328,0,0,0,-0,0.1493763,0.059952178,0.0733827017,0.0344504341,0.00901740112,0.0115174011,-0.0120232015,-0.0145232015,0.0260406026,0.0130203013,0.00258596343,0.000722000989,0,0,23298.4,42.3607,1.54867,11.5287,119.81,1.18414,2.32005,121.463,1856.99,129.904,129.904,0.00030455974601255976,0.0107501334510232537,20930411.4207843617,15.7209088599622717
24.7,12.08372522639585,0.3641104692479137,-0.6492631389283615,-37.81194567747904,0.6990594681221109,1.442710586640479,12.08442740184163,0.3600333107992338,-0.648680016229267,27.42364398,4526316.263,163.058349789,1687.47105265,162.9831537888626,2.939876772077589,3.984236616673758,-0.5662152785631731,6.822737294201948,-0.07336622123830949,-0.2386262934284424,0.1968658508814174,-4.189246601599214,-0.8422180704332219,-0.4584114819767697,-32.2057145055889,162.9831537888625,2.93987677207762,3.984236616673766,-9.418607835215656,1687.258401514282,25.07847413430236,-6.09205766295489,161.0030509162576,25.07847413430237,25.07850720586202,161.0041957144508,6.061590095433369, 2095.177204,-10.78121588, 13.55732308,-10.78121588, 1504.973541, 3.984100101, 13.55732308, 3.984100101, 3149.905139,77.07479906,2479.808362,45.48932212010386,4.227746047676055,35.42516350891982,4764.1958168261,4764.1958168233,8.241399253227017,-0.5966943992356759,80.3243089228522,0.7619949480613043,0.05826424007295739,0.04237516514312058,0.6435629905742438,0.5687274263842276,-0.4138221375103036,-0.5088885612511086,0.4963192371977468,0.5682802225211646,-0.4133636768316413,-0.5092610332060035,0.4968312182476821,1.4003563003238,1.0330759431726,0.00031050557486089,0.00031259774663652,0.010793692156836,20930369.09696782,41641.81692770969,113.4291078013384,20930410.14956685,3942.985128453845,113.4291078013384,0.10319843106633,4764.1958168233,3.2706509777293e-09,1.40492366,19.6824516,19.6824516,0.839144457,-1.59955567,3943.71846,-91.6545398,-1.59955567,-3.00447933,0,1,-0.523,0,-0.143839552,-0.174,0.348,0,-0.390395949,-0.975989873,-0.992403148,0,0,-0.0536894531,-1,10.8725741,0,80.3302257,-80.3302257,0,-30,-0.5235,-0.523499667,-0.667339219,0,0,0,-100,-100,-8.76506293,-2.70347283,0,0,0,-0,0.149266483,0.0599081028,0.0733827017,-0.0189034246,-0.0065972952,-0.0040972952,0.0049479714,0.0024479714,-0.0065452666,-0.0032726333,0.00258596343,0.000722000989,0,0,23329.1,42.4166,1.54863,11.5353,119.948,1.62585,2.32256,121.641,1857.3,129.904,129.904,0.000311459584578513242,0.0107942068832529384,20930410.8228428401,12.0844274018416282
24.8,8.285693871132189,0.433396850089213,-0.4509882711360695,-36.86664555006221,0.6551511815421204,2.614036184724961,8.286399652509854,0.4293315760825005,-0.4503312145541943,27.40857154,4525098.454,163.012038351,1687.48616778,162.9231954046523,3.61576430266404,3.985385190124562,-0.6299255483231634,6.532986979607564,0.1344700100427119,-0.3156261271049488,0.2286130147597726,-4.734988967643448,-0.8791945531448283,-0.4914492797145964,-32.20383941688069,162.9231954046522,3.615764302664071,3.985385190124568,-9.447177170496452,1687.279958945275,24.6304170260176,-6.107110049946177,161.02475092802,24.6304170260176,24.63045090557919,161.0259032362115,6.07651401863629, 2095.175203, -10.7812143, 13.55733202, -10.7812143, 1504.973404, 3.984115142, 13.55733202, 3.984115142, 3149.903223,77.07477769,2479.807674,45.48932142403183,4.227747219796078,35.4251568620244,4763.5889757909,4763.5889757879,9.275520062639487,-0.5488475598280911,80.27422131369751,0.7617425276775479,0.06489123785531185,0.04847093100281949,0.6427970267703059,0.5728586947994303,-0.4085947942839885,-0.504399426016662,0.5004642134166838,0.5724059297892475,-0.4081385381200077,-0.5047686802716429,0.5009820003355349,1.4012751303098,1.2709799087689,0.00031731058626352,0.00031944860994428,0.010837769017048,20930368.1537428,41810.54381947589,115.9150062551161,20930409.53967264,3959.086492169801,115.9150062551161,0.10361623847956,4763.5889757879,3.2706509777293e-09,1.40404947,19.6823996,19.6823996,0.839163474,-1.60006614,3959.8816,-91.6837898,-1.60006614,-3.00411561,0,1,-0.523,0,-0.161888365,-0.174,0.348,0,-0.324023047,-0.810057617,-0.82649928,0,0,-0.0567574219,-1,10.6459406,0,80.2801344,-80.2801344,0,-30,-0.5235,-0.523499684,-0.685388048,0,0,0,-100,-100,-8.76548772,-2.6889737,0,0,0,-0,0.149156627,0.0598640121,0.0733827017,-0.0599602089,-0.0209261129,-0.0184261129,0.0156945847,0.0131945847,-0.0316206976,-0.0158103488,0.00258596343,0.000722000989,0,0,23361.7,42.4758,1.5486,11.5424,120.095,2.07934,2.33643,121.832,1857.62,129.904,129.904,0.000318250009037628295,0.0108382849351516559,20930410.2217859998,8.28639965250985355
24.9,4.743464686278674,0.4900638112198863,-0.140623666808346,-32.59501320119277,0.4402840756536899,3.655863951208468,4.744172167876358,0.4860068034178235,-0.1399190669662822,27.39229239,4523780.72,162.962121781,1687.50248161,162.8577123174601,4.237905216024313,4.007347440011464,-0.6742910344270097,5.735282779041693,0.3304155218571019,-0.2923407303903183,0.2320564926035066,-5.085450701357825,-0.9090841634745568,-0.5275367359132894,-32.27887117766215,162.85771231746,4.237905216024343,4.00734744001147,-9.478436331314485,1687.303219636929,24.13772306594765,-6.124848683677317,161.0481595337098,24.13772306594766,24.1377577585417,161.0493198857732,6.094124229240877,   2095.1732,-10.78121273, 13.55734096,-10.78121273, 1504.973266, 3.984130197, 13.55734096, 3.984130197, 3149.901305,77.0747563,2479.806986,45.48932072731154,4.22774839300767,35.42515020893885,4762.9804239646,4762.9804239619,9.938460664503086,-0.4980593030837185,80.2506434837083,0.7615128370944557,0.06902331162606966,0.05251231128149633,0.6423211335122011,0.5755535074019409,-0.4053365990228783,-0.5013792119052471,0.5030499850702352,0.57509656712837,-0.4048812457396219,-0.5017469974862752,0.5035723044797085,1.4095603392064,1.4901711948823,0.00032398638945382,0.00032616939444376,0.010881852119843,20930367.20744222,41979.27297574892,118.3537042064114,20930408.92805479,3975.190135068784,118.3537042064114,0.10403404589278,4762.9804239619,-3.2706509777293e-09,1.40363796,19.6823474,19.6823474,0.839182544,-1.60056058,3976.04664,-91.7121213,-1.60056058,-3.00419854,0,1,-0.523,0,-0.173458861,-0.174,0.348,0,-0.261612061,-0.654030152,-0.668894707,0,0,-0.0552234375,-1,10.1625633,0,80.2565549,-80.2565549,0,-30,-0.5235,-0.523499699,-0.69695856,0,0,0,-100,-100,-8.7659137,-2.67178947,0,0,0,-0,0.149046515,0.0598198188,0.0733827017,-0.0885356884,-0.0308989552,-0.0283989552,0.0231742164,0.0206742164,-0.0490731717,-0.0245365858,0.00258596343,0.000722000989,0,0,23396.4,42.5389,1.54856,11.5499,120.253,2.50851,2.36311,122.034,1857.94,129.903,129.903,0.000324916190413426743,0.0108823686689777082,20930409.6169748902,4.74417216787635798
25,1.725583294963478,0.5197858304991763,0.2642844209198985,-26.38527424550812,0.1219996979910488,4.474228562080655,1.726289872355605,0.5157329138656923,0.2650130625365111,27.37488288,4522369.268,162.908824675,1687.51775154,162.7890059039834,4.759645694632837,4.046045789446609,-0.6926285682444362,4.523829511897842,0.4546714582660059,-0.1837760438476863,0.2142230843567593,-5.266401508866899,-0.9298306972908994,-0.5606733085432288,-32.41374357966435,162.7890059039833,4.759645694632868,4.046045789446615,-9.502858862267733,1687.325698905119,23.61870523951351,-6.135751613945891,161.0707747290514,23.6187052395135,23.61874069466158,161.0719418493472,6.104899160075998, 2095.171196,-10.78121115, 13.55734991,-10.78121115, 1504.973128, 3.984145268, 13.55734991, 3.984145268, 3149.899385,77.07473489,2479.806297,45.48932002990155,4.227749567380688,35.42514354926708,4762.370381508,4762.3703815074,10.26923505040097,-0.4488618178828924,80.26329518794384,0.7612656373507151,0.07093967569525009,0.05470107816360829,0.6422226902321349,0.5769260627819777,-0.403911919032703,-0.4996567805550378,0.5043357823827089,0.5764661138582355,-0.4034563069609242,-0.5000247444524707,0.5048614491936152,1.4237670911196,1.6742274302241,0.00033052333107089,0.00033275038173004,0.010925941574235,20930366.25828614,42148.00443674275,120.7416752433896,20930408.31493348,3991.296097011895,120.7416752433896,0.10445185330601,4762.3703815074,-3.2706509777292e-09,1.40385877,19.6822952,19.6822952,0.839201662,-1.6010383,3992.21342,-91.7394947,-1.6010383,-3.00489707,0,1,-0.523,0,-0.179231963,-0.174,0.348,0,-0.2080545,-0.520136249,-0.532444204,0,0,-0.0552234375,-1,9.53978335,0,80.2692075,-80.2692075,0,-30,-0.5235,-0.523499714,-0.702731677,0,0,0,-100,-100,-8.76634073,-2.66144157,0,0,0,-0,0.1489361,0.0597755035,0.0733827017,-0.105717777,-0.0368955043,-0.0343955043,0.0276716282,0.0251716282,-0.0595671324,-0.0297835662,0.00258596343,0.000722000989,0,0,23433.3,42.6061,1.54853,11.558,120.42,2.88172,2.40022,122.245,1858.28,129.903,129.903,0.000331448008631465851,0.0109264584838554765,20930409.0088846833,1.72628987235560438
25.1,-0.6279743470627193,0.5163022359024283,0.7384594389179961,-19.42514460302853,-0.2103260658060127,5.010962035249979,-0.6272718098452198,0.512249483322501,0.7391928838296407,27.35648313,4520875.54,162.852563599,1687.53040846,162.719805145335,5.145108636475722,4.092718094757611,-0.6833841184836447,3.018594654600492,0.4774397149680851,-0.02695666075629077,0.1823597454778368,-5.309227659361862,-0.9408582068795212,-0.5850477378847775,-32.57452456957728,162.7198051453349,5.145108636475753,4.092718094757617,-9.51363881005677,1687.345630931787,23.08878374258233,-6.133016160942487,161.0908180154225,23.08878374258233,23.08881986656303,161.0919893100534,6.102036391166784, 2095.169189,-10.78120957, 13.55735886,-10.78120957,  1504.97299, 3.984160354, 13.55735886, 3.984160354, 3149.897463,77.07471346,2479.805608,45.48931933175642,4.22775074299159,35.42513688257544,4761.7599032074,4761.7599032126,10.32766643870201,-0.4061128423516444,80.31956125811044,0.7609366604153561,0.07106129766457334,0.05534759188511052,0.6425436443407337,0.5771503451484316,-0.4040527711492184,-0.4989672064937075,0.5046489513171999,0.5766882687732867,-0.4035959669676131,-0.4993367706037422,0.5051769250765248,1.4407959945966,1.8104846940499,0.00033691638726456,0.00033918651410232,0.010970036902386,20930365.30732969,42316.73802998648,123.0770841409354,20930407.70136357,4007.404203640916,123.0770841409354,0.10486966071923,4761.7599032126,-3.2706509777292e-09,1.4048408,19.682243,19.682243,0.839220794,-1.60149905,4008.38164,-91.7658955,-1.60149905,-3.00633985,0,1,-0.523,0,-0.180251783,-0.174,0.348,0,-0.165965428,-0.414913569,-0.424213044,0,0,-0.0536894531,-1,8.87435432,0,80.3254777,-80.3254777,0,-30,-0.5235,-0.523499728,-0.703751511,0,0,0,-100,-100,-8.76676807,-2.66473168,0,0,0,-0,0.148825502,0.0597311152,0.0733827017,-0.113384181,-0.039571079,-0.0371121268,0.0296783093,0.0272090951,-0.064321222,-0.032160611,0.00258596343,0.000722000989,0,0,23472.7,42.6777,1.54849,11.5666,120.6,3.17397,2.44236,122.461,1858.64,129.903,129.903,0.000337839583086178125,0.0109705542430167564,20930408.3988950402,-0.627271809845219797
25.2,-2.300908418665661,0.4818846463339382,1.25227096933569,-13.24628888027242,-0.4832020180736523,5.237530593635983,-2.300213399147891,0.4778288655513946,1.252994774259937,27.33730879,4519317.209,162.793981496,1687.53956744,162.652744157134,5.371066709730659,4.137254160298633,-0.6500848549448268,1.350698805873619,0.4043726245997945,0.1338777593857898,0.1437339450194042,-5.249552784525998,-0.9427057174432427,-0.5937705718998618,-32.72320527099346,162.6527441571339,5.37106670973069,4.13725416029864,-9.508162439414322,1687.361973922714,22.56004192741737,-6.114030587510046,161.1072423873041,22.56004192741737,22.5600786060544,161.1084147287496,6.082924322334833,  2095.16718,-10.78120799, 13.55736783,-10.78120799, 1504.972852, 3.984175457, 13.55736783, 3.984175457, 3149.895539,77.07469201,2479.804917,45.48931863282742,4.22775191992247,35.42513020839844,4761.1505204588,4761.1505204597,10.18205497621712,-0.3739094611533594,80.42416750240808,0.7604562372429893,0.06986385502825365,0.05480884743621767,0.64328947079953,0.5764294937879513,-0.4054267006392581,-0.4990087629488122,0.5043297369781283,0.5759658691052952,-0.4049680370821181,-0.4993810609472437,0.5048591511846089,1.4570679416253,1.890704494151,0.00034316430739384,0.00034547653249258,0.011014137239503,20930364.35610485,42485.47344265479,125.359474047855,20930407.0888765,4023.514139336359,125.359474047855,0.10528746813245,4761.1505204597,0,1.40666652,19.6821907,19.6821907,0.839239891,-1.60194292,4024.55088,-91.7913291,-1.60194292,-3.00860944,0,1,-0.523,0,-0.177710384,-0.174,0.348,0,-0.135842126,-0.339605315,-0.346000518,0,0,-0.0521554688,-1,8.2343547,0,80.4300917,-80.4300917,0,-30,-0.5235,-0.523499741,-0.701210125,0,0,0,-100,-100,-8.76719464,-2.68427031,0,0,0,-0,0.148714966,0.0596867516,0.0733827017,-0.113775063,-0.0397074968,-0.0381308286,0.0297806226,0.0279731214,-0.06610395,-0.033051975,0.00258596343,0.000722000989,0,0,23514.7,42.7539,1.54846,11.5757,120.791,3.3683,2.48316,122.68,1859.02,129.902,129.902,0.000344088634596997336,0.0110146554109807147,20930407.7888841778,-2.30021339914789102
25.3,-3.377607630673504,0.4249235137320033,1.775156374907974,-8.144680748243752,-0.6520159532355104,5.166836448728573,-3.37692375292217,0.4208624013632467,1.775860634096099,27.31764965,4517718.101,162.733943049,1687.54499051,162.5899202535039,5.427078941872743,4.17143457211392,-0.5997236949809462,-0.358333723014777,0.2677166019660113,0.2623613270459302,0.1046221434203164,-5.119793469006601,-0.9362991638724811,-0.5838099468967795,-32.82975688168271,162.5899202535038,5.427078941872774,4.171434572113927,-9.487952333161321,1687.374369510217,22.04111747324581,-6.080318242288717,161.1196918159744,22.0411174732458,22.04115459667473,161.1208623330934,6.049086324177541, 2095.165169, -10.7812064, 13.55737681, -10.7812064, 1504.972714, 3.984190578, 13.55737681, 3.984190578, 3149.893612,77.07467052,2479.804226,45.48931793306354,4.227753098259217,35.42512352624903,4760.5438126922,4760.543812696,9.897362061181505,-0.3548649455271882,80.57910684802731,0.7597664645451486,0.06779531088204979,0.05342866919988452,0.6444409146558751,0.5749656576699234,-0.4077033618613548,-0.4994973555751997,0.5036813010233001,0.5745007910120606,-0.4072424258573846,-0.4998732300108306,0.5042114651878201,1.4696678298884,1.911134088583,0.00034926867466329,0.00035162203077267,0.011058241530336,20930363.40619181,42654.21029249504,127.5894233305426,20930406.47905182,4039.625518917928,127.5894233305426,0.10570527554568,4760.543812696,3.2706509777291e-09,1.40937072,19.6821383,19.6821383,0.839258906,-1.60237025,4040.7207,-91.8158153,-1.60237025,-3.01174097,0,1,-0.523,0,-0.172741555,-0.174,0.348,0,-0.116287101,-0.290717753,-0.294712741,0,0,-0.0521554688,-1,7.65267877,0,80.5850424,-80.5850424,0,-30,-0.5235,-0.523499754,-0.696241309,0,0,0,-100,-100,-8.76761933,-2.71853301,0,0,0,-0,0.148604783,0.0596425297,0.0733827017,-0.109079739,-0.0380688289,-0.0381308286,0.0285516217,0.0279731214,-0.06610395,-0.033051975,0.00258596343,0.000722000989,0,0,23559.1,42.8348,1.54842,11.5854,120.993,3.45613,2.51725,122.899,1859.42,129.902,129.902,0.000350195756292847444,0.0110587611948141599,20930407.1807557978,-3.37692375292216962
25.4,-4.01336896160944,0.3560292173150819,2.278520496787238,-4.270460609109078,-0.7134480261752065,4.83483114830234,-4.012699808409637,0.3519612687803599,2.279198974619259,27.29785305,4516106.849,162.673484728,1687.54700144,162.5326392568198,5.314164010024296,4.190879448494107,-0.540684490939022,-2.006070565543156,0.1098994617740736,0.337986048808105,0.07021221175470703,-4.948684456882884,-0.9225442455480315,-0.5530827748420554,-32.8790741489745,162.5326392568197,5.314164010024327,4.190879448494113,-9.457443835588052,1687.383056295655,21.53741314478797,-6.036314135375771,161.1284127028954,21.53741314478797,21.53745062671194,161.1295793497998,6.004957329017182, 2095.163155,-10.78120482, 13.55738581,-10.78120482, 1504.972575, 3.984205718, 13.55738581, 3.984205718, 3149.891683,77.07464902,2479.803534,45.48931723241314,4.227754278088753,35.42511683563423,4759.9410476871,4759.9410476886,9.526118401252189,-0.349870990048521,80.7837405281347,0.7588322262407055,0.06521361387723548,0.051490262546701,0.6459640778298106,0.5729342412139546,-0.4106056993122571,-0.5002078717616756,0.5029327986565778,0.5724682302263085,-0.4101422814864784,-0.5005879185688752,0.5034631765099667,1.4770357016393,1.87205279007,0.00035523298011767,0.0003576265235096,0.011102348708083,20930362.45885912,42822.94819244814,129.7682072966433,20930405.87315737,4055.737952930016,129.7682072966433,0.1061230829589,4759.9410476886,3.270650977729e-09,1.41294225,19.6820859,19.6820859,0.839277797,-1.60278157,4056.89067,-91.8393837,-1.60278157,-3.01572382,0,1,-0.523,0,-0.166262131,-0.174,0.348,0,-0.104639867,-0.261599666,-0.263864825,0,0,-0.0506214844,-1,7.12987422,0,80.7896912,-80.7896912,0,-30,-0.5235,-0.523499766,-0.689761897,0,0,0,-100,-100,-8.76804127,-2.76308394,0,0,0,-0,0.148495218,0.0595985556,0.0733827017,-0.101108632,-0.0352869127,-0.0377869127,0.0264651845,0.0279731214,-0.0657600341,-0.0328800171,0.00258596343,0.000722000989,0,0,23606.1,42.9201,1.54839,11.5956,121.206,3.43647,2.54169,123.118,1859.86,129.902,129.902,0.00035616364518306718,0.0111028706880145923,20930406.5760424659,-4.01269980840963747
25.5,-4.235528236589623,0.285723595762474,2.73883059432976,0.7357132988208915,-0.6716949305278883,4.296746282494618,-4.234877182069688,0.2816479588751974,2.739479913534495,27.27829688,4514514.677,162.613734292,1687.54628469,162.4814000149998,5.042232615746084,4.194892123468252,-0.480464191126549,-3.513273477498804,-0.04239944406048224,0.3569723547815116,0.04329708570820635,-4.751419506962035,-0.9018293145840317,-0.5101741181071942,-32.86993062376166,162.4814000149997,5.042232615746116,4.194892123468258,-9.42221747979392,1687.388659599021,21.05222690547392,-5.987597734038092,161.1340404638603,21.05222690547391,21.05226469256893,161.135202256222,5.956116660511381, 2095.161138,-10.78120323, 13.55739481,-10.78120323, 1504.972437, 3.984220879, 13.55739481, 3.984220879, 3149.889752,77.07462748,2479.802841,45.48931653082612,4.227755459495509,35.42511013607531,4759.3429783806,4759.3429783837,9.109015931417209,-0.3582636372829676,81.03508938620396,0.7576415152036967,0.06239059596525588,0.04922002938901576,0.6478148938407414,0.5704868293623599,-0.41391035573379,-0.5009717102753226,0.5022452990762851,0.5700196229719932,-0.4134444011299576,-0.5013563246376226,0.5027754890077799,1.4789153321079,1.7768792014738,0.0003610618736817,0.00036349469195888,0.01114645783256,20930361.51486041,42991.6868006914,131.897524594945,20930405.27194617,4071.851098073887,131.897524594945,0.10654089037212,4759.3429783837,0,1.41732912,19.6820334,19.6820334,0.839296541,-1.60317748,4073.06042,-91.8620694,-1.60317748,-3.0205066,0,1,-0.523,0,-0.15898232,-0.174,0.348,0,-0.10004518,-0.250112949,-0.250411328,0,0,-0.0490875,-1,6.68685278,0,81.0410585,-81.0410585,0,-30,-0.5235,-0.523499777,-0.682482097,0,0,0,-100,-100,-8.76845992,-2.81234325,0,0,0,-0,0.148386455,0.0595549037,0.0733827017,-0.0912561685,-0.0318484028,-0.0343484028,0.0238863021,0.0263863021,-0.0607347049,-0.0303673524,0.00258596343,0.000722000989,0,0,23655.2,43.0095,1.54835,11.6063,121.428,3.31321,2.55534,123.337,1860.33,129.901,129.901,0.00036199635363986111,0.0111469830125697691,20930405.9757092223,-4.23487718206968822
